id,text,sentiment,aspect
1,"đối với em , em đã thấy hợp lý .",neutral,noi_chung
2,"em nhận thấy thầy wzjwz67 rất nhiệt tình trong việc giảng dạy , cung cấp rất nhiều thông tin thực tế cho sinh viên nhằm chuẩn bị kỹ năng khi đi ra ngoài làm việc , phương pháp học gắn sát thực tế , tuy đội lúc có gặp khó khăn nhưng cũng rất bổ ích .",positive,ky_nang_giang_day
2,"em nhận thấy thầy wzjwz67 rất nhiệt tình trong việc giảng dạy , cung cấp rất nhiều thông tin thực tế cho sinh viên nhằm chuẩn bị kỹ năng khi đi ra ngoài làm việc , phương pháp học gắn sát thực tế , tuy đội lúc có gặp khó khăn nhưng cũng rất bổ ích .",positive,kinh_nghiem
2,"em nhận thấy thầy wzjwz67 rất nhiệt tình trong việc giảng dạy , cung cấp rất nhiều thông tin thực tế cho sinh viên nhằm chuẩn bị kỹ năng khi đi ra ngoài làm việc , phương pháp học gắn sát thực tế , tuy đội lúc có gặp khó khăn nhưng cũng rất bổ ích .",positive,hanh_vi
2,"em nhận thấy thầy wzjwz67 rất nhiệt tình trong việc giảng dạy , cung cấp rất nhiều thông tin thực tế cho sinh viên nhằm chuẩn bị kỹ năng khi đi ra ngoài làm việc , phương pháp học gắn sát thực tế , tuy đội lúc có gặp khó khăn nhưng cũng rất bổ ích .",positive,kien_thuc
3,giáo viên còn khá dễ dãi với sinh viên .,negative,hanh_vi
4,theo em nghĩ nên sửa lại hoặc thay mới dàn máy tính cũ và dễ bị lỗi đi .,negative,thiet_bi_day_hoc
4,theo em nghĩ nên sửa lại hoặc thay mới dàn máy tính cũ và dễ bị lỗi đi .,neutral,de_xuat
5,bởi vì môn giải thuật là môn khô khan và khó học nên em mong thầy làm cách nào đó để khiến sinh viên hứng thú học và đến lớp hơn .,negative,ky_nang_giang_day
5,bởi vì môn giải thuật là môn khô khan và khó học nên em mong thầy làm cách nào đó để khiến sinh viên hứng thú học và đến lớp hơn .,neutral,de_xuat
6,cô còn giảng hơi nhanh .,negative,ky_nang_giang_day
7,không nên thêm bảng băm vào môn này .,negative,chuong_trinh_hoc
7,không nên thêm bảng băm vào môn này .,negative,de_xuat
8,đầy đủ và nhiều ví dụ .,positive,ky_nang_giang_day
9,giáo viên dạy tốt .,positive,ky_nang_giang_day
10,phòng thực hành nóng .,negative,thiet_bi_day_hoc
11,"dạy đúng giờ , dễ hiểu .",positive,ky_nang_giang_day
12,"giảng viên có cách truyền đạt dễ hiểu , tận tâm .",positive,ky_nang_giang_day
12,"giảng viên có cách truyền đạt dễ hiểu , tận tâm .",positive,hanh_vi
13,"tận tâm , nhiệt tình , tiết học thú vị , dễ hiểu , thân thiện , gần gũi .",positive,ky_nang_giang_day
13,"tận tâm , nhiệt tình , tiết học thú vị , dễ hiểu , thân thiện , gần gũi .",positive,hanh_vi
14,"không đảm bảo được thời gian lên lớp , giờ học lung tung .",negative,chuong_trinh_hoc
15,chưa có demo thực tế .,negative,kinh_nghiem
16,nghe tiếng anh nhiều .,neutral,noi_chung
17,đối với môn này thì khá hữu ích cho sinh viên trong đời sống xã hội hay trong công việc .,positive,kien_thuc
18,"không có giải thích rõ , cụ thể về bài tập .",negative,ky_nang_giang_day
18,"không có giải thích rõ , cụ thể về bài tập .",negative,bai_tap
19,giúp sinh viên làm việc nhóm hiệu quả hơn .,positive,ky_nang_giang_day
20,chất lượng đào tạo rất tốt .,positive,chuong_trinh_hoc
21,"nên thực hành những thứ dễ tiếp thu bài học lý thuyết trước đó , và có cuộc thi cộng điểm cho những ai làm thêm bài tập hoặc chương trình .",positive,bai_tap
21,"nên thực hành những thứ dễ tiếp thu bài học lý thuyết trước đó , và có cuộc thi cộng điểm cho những ai làm thêm bài tập hoặc chương trình .",neutral,de_xuat
22,"giảng viên đứng lớp sử dụng giờ trên lớp không hiệu quả , thường kết thúc sớm , và dặn dò những điều không cần thiết , cụ thể như có những buổi học diễn ra doubledot sinh viên lên seminar đề tài không liên quan .",negative,ky_nang_giang_day
22,"giảng viên đứng lớp sử dụng giờ trên lớp không hiệu quả , thường kết thúc sớm , và dặn dò những điều không cần thiết , cụ thể như có những buổi học diễn ra doubledot sinh viên lên seminar đề tài không liên quan .",negative,hanh_vi
23,chưa đưa được nhiều bài tập cho sinh viên .,negative,bai_tap
24,cho luyện hơi ít bài tập .,negative,bai_tap
24,cho luyện hơi ít bài tập .,negative,de_xuat
25,khả năng truyền đạt không tốt lắm .,negative,ky_nang_giang_day
26,thầy giảng hơi buồn ngủ .,negative,hanh_vi
27,"thầy dạy rất hay , có kiến thức sâu rộng .",positive,ky_nang_giang_day
27,"thầy dạy rất hay , có kiến thức sâu rộng .",positive,kien_thuc
28,chưa có hoạt động nhóm .,negative,bai_tap
29,chưa thật sự dễ hiểu .,negative,ky_nang_giang_day
30,dạy lố giờ .,negative,ky_nang_giang_day
31,"dạy trễ , giờ học bị kéo dài .",negative,hanh_vi
31,"dạy trễ , giờ học bị kéo dài .",negative,chuong_trinh_hoc
32,cần thực hành môn học nhiều hơn .,negative,kinh_nghiem
32,cần thực hành môn học nhiều hơn .,neutral,de_xuat
33,"chưa từng thấy cô giảng dạy trên lớp và nói gì đồ án , trong khi thầy dạy lý thuyết lại có .",negative,ky_nang_giang_day
34,giảng viên nên đảm bảo giờ lên lớp vì giảng viên đã nghỉ khá nhiều số tiết có trên lớp .,negative,hanh_vi
34,giảng viên nên đảm bảo giờ lên lớp vì giảng viên đã nghỉ khá nhiều số tiết có trên lớp .,neutral,de_xuat
35,"tận tình , kỹ lưỡng .",positive,hanh_vi
36,"thi giữa kỳ cả lớp cũng phải ngồi đợi hơn 30 phút vì giáo viên "" kẹt xe "" .",negative,hanh_vi
37,thầy nên tham khảo cách cho và làm bài tập của thầy wzjwz319 chứ đừng show slide bài tập rồi vài giây sau qua slide đáp án .,negative,bai_tap
37,thầy nên tham khảo cách cho và làm bài tập của thầy wzjwz319 chứ đừng show slide bài tập rồi vài giây sau qua slide đáp án .,neutral,de_xuat
38,giáo viên giảng dạy dễ hiểu và nhiệt tình trong tiết học .,positive,ky_nang_giang_day
38,giáo viên giảng dạy dễ hiểu và nhiệt tình trong tiết học .,positive,hanh_vi
39,giảng dạy rất dễ hiểu và tận tâm với sinh viên .,positive,ky_nang_giang_day
39,giảng dạy rất dễ hiểu và tận tâm với sinh viên .,positive,hanh_vi
40,"có nhiều kiến thức thực tiễn , phù hợp với môi trường làm việc hiện đại .",positive,kien_thuc
41,cô dạy quá nhiều lý thuyết suông .,negative,ky_nang_giang_day
42,"thầy giảng bài nhiệt tình , nhưng hơi khó hiểu .",negative,ky_nang_giang_day
42,"thầy giảng bài nhiệt tình , nhưng hơi khó hiểu .",positive,hanh_vi
43,tăng cường speaking trong giờ học .,neutral,de_xuat
44,"giáo viên giảng bài kỹ , tận tâm .",positive,ky_nang_giang_day
44,"giáo viên giảng bài kỹ , tận tâm .",positive,hanh_vi
45,"giảng viên dạy hay , dễ hiểu .",positive,ky_nang_giang_day
46,thầy có hướng dẫn vào lúc thực hành .,neutral,kinh_nghiem
47,giảng viên hỗ trợ tích cực .,positive,hanh_vi
48,giảng viên hòa đồng .,positive,hanh_vi
49,"dạy hay , dễ hiểu , luôn hòa đồng và vui vẻ với sinh viên .",positive,ky_nang_giang_day
49,"dạy hay , dễ hiểu , luôn hòa đồng và vui vẻ với sinh viên .",positive,hanh_vi
50,thực hành với lý thuyết có vẻ không có liên quan với nhau .,negative,kinh_nghiem
51,các bài hướng dẫn lab thực hiện trên win server 2k3 rất lỗi thời .,negative,cung_cap_tai_lieu
52,"thầy dạy rễ hiểu , nhiệt tình .",positive,ky_nang_giang_day
52,"thầy dạy rễ hiểu , nhiệt tình .",positive,hanh_vi
53,sử dụng tạo bài kiểm tra trong course chưa hợp lý .,negative,bai_tap
54,hình như thầy nghỉ hơi nhiều thì phải .,negative,hanh_vi
55,"giảng viên truyền đạt kiến thức tốt , có nhiều kinh nghiệm , có thể giải đáp được thắc mắc của sinh viên .",positive,ky_nang_giang_day
55,"giảng viên truyền đạt kiến thức tốt , có nhiều kinh nghiệm , có thể giải đáp được thắc mắc của sinh viên .",positive,kinh_nghiem
55,"giảng viên truyền đạt kiến thức tốt , có nhiều kinh nghiệm , có thể giải đáp được thắc mắc của sinh viên .",positive,hanh_vi
56,em thấy môn này không áp dụng thực tế đối với trường mình .,negative,kinh_nghiem
57,làm chủ đề đồ án nhóm .,neutral,bai_tap
58,thầy nên hướng dẫn bài tập nhiều hơn và nên giải các bài khó .,neutral,bai_tap
58,thầy nên hướng dẫn bài tập nhiều hơn và nên giải các bài khó .,positive,de_xuat
59,"thiết kế và trình bày bài giảng mạch lạc , ngắn gọn , chi tiết giúp sinh viên dễ nắm bắt làm quen các khái niệm trong xác suất thống kê .",positive,ky_nang_giang_day
60,slide bài giảng đầy đủ .,positive,cung_cap_tai_lieu
61,"nâng cấp hệ thống phục vụ giảng dạy như loa , máy cassette .",negative,thiet_bi_day_hoc
61,"nâng cấp hệ thống phục vụ giảng dạy như loa , máy cassette .",neutral,de_xuat
62,cô dễ thương nhiệt tình .,positive,hanh_vi
63,hoạt động nhóm tốt giúp sinh viên tích cực .,positive,hanh_vi
64,rất thích cô wzjwz108 vì cô dạy hứng thú và hay .,positive,ky_nang_giang_day
65,"giảng viên tận tâm , nhiệt tình , giỏi .",positive,hanh_vi
65,"giảng viên tận tâm , nhiệt tình , giỏi .",positive,kien_thuc
66,cô dạy hay và có tâm .,positive,ky_nang_giang_day
66,cô dạy hay và có tâm .,positive,hanh_vi
67,thầy hòa đồng và thân thiện .,positive,hanh_vi
68,thầy giảng dạy rất tốt và tuyệt vời !,positive,ky_nang_giang_day
69,"thầy là một người sống rất có tâm , lại có vẻ bề ngoài đẹp trai , thầy rất hóm hỉnh và dí dỏm .",positive,hanh_vi
70,cô còn chưa thể tạo ra cho lớp học không khí sôi nổi trong học tập .,negative,hanh_vi
71,toàn giảng slide .,negative,ky_nang_giang_day
72,"cô nhiệt tình , hoà đồng với học sinh .",positive,hanh_vi
73,cô có nhiều cách dạy sáng tạo .,positive,ky_nang_giang_day
74,cần đưa ra những ứng dụng thực tế để có thể hiểu dễ dàng hơn .,negative,kinh_nghiem
74,cần đưa ra những ứng dụng thực tế để có thể hiểu dễ dàng hơn .,neutral,de_xuat
75,giảng dạy đầy đủ đúng giờ .,positive,ky_nang_giang_day
76,"thầy rất nhiệt tình , giảng dễ hiểu .",positive,ky_nang_giang_day
76,"thầy rất nhiệt tình , giảng dễ hiểu .",positive,hanh_vi
77,"truyền đạt dễ hiểu , phương pháp giảng dạy hứng thú .",positive,ky_nang_giang_day
78,"giảng viên có khả năng truyền đạt tốt , hay tạo nhiều tình huống để sinh viên có thể bàn luận và luôn lắng nghe nguyện vọng của sinh viên .",positive,ky_nang_giang_day
78,"giảng viên có khả năng truyền đạt tốt , hay tạo nhiều tình huống để sinh viên có thể bàn luận và luôn lắng nghe nguyện vọng của sinh viên .",positive,hanh_vi
79,"giảng viên sắp xếp lịch ở nhiều tiết không phù hợp ( tiết 2 - 3 , 3 - 4 , dot ) khiến rất nhiều sinh viên không tham gia được .",negative,chuong_trinh_hoc
80,cô đưa ra nhiều phương án giải quyết khi sinh viên gặp vấn đề nào đó với đồ án !,positive,hanh_vi
81,"vui tính , khả năng truyền đạt kiến thức tốt .",positive,ky_nang_giang_day
81,"vui tính , khả năng truyền đạt kiến thức tốt .",positive,hanh_vi
82,"nội dung học vừa phải , không quá nặng cũng như không quá nhẹ .",neutral,chuong_trinh_hoc
83,thầy rất tận tâm tới từng nhóm để chỉ và slide bài giảng của thầy rất chi tiết đọc một đến hai lần có thể hiểu được các bước thực hành .,positive,ky_nang_giang_day
83,thầy rất tận tâm tới từng nhóm để chỉ và slide bài giảng của thầy rất chi tiết đọc một đến hai lần có thể hiểu được các bước thực hành .,positive,hanh_vi
83,thầy rất tận tâm tới từng nhóm để chỉ và slide bài giảng của thầy rất chi tiết đọc một đến hai lần có thể hiểu được các bước thực hành .,positive,cung_cap_tai_lieu
